route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T20,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T21,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Školski_subota_T22,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_subota,Linija_3_Smer_B_Od_Radio_Subotica_Školski_subota_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Školski_subota,Linija_3_Smer_B_Od_Radio_Subotica_Školski_subota_T02,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T01,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T02,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T03,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T04,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T05,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T06,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T07,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T08,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T09,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T10,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T11,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T12,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T13,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T14,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T15,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T16,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T17,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T18,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T19,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T20,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T21,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Raspust_subota_T22,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_subota,Linija_3_Smer_A_Do_Radio_Subotica_Raspust_subota_T01,Radio Subotica,0,,Linija_3_Smer_A_Do_Radio_Subotica_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T01,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T02,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T03,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T04,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T05,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T06,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T07,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T08,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T09,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T10,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T11,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T12,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T13,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T14,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T15,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T16,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T17,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T18,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T19,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T20,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T21,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Raspust_subota_T22,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_subota_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
3,Raspust_subota,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_subota_T02,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T01,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T02,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T03,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T04,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T05,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T06,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T07,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T08,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T09,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T10,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T11,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T12,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T13,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T14,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T15,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T16,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T17,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T18,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T19,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T20,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T21,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Školski_nedelja_i_praznici_T22,Bajski put,0,,Linija_3_Smer_A,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_A_Do_Radio_Subotica_Školski_nedelja_i_praznici_T01,Radio Subotica,0,,Linija_3_Smer_A_Do_Radio_Subotica,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T01,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T02,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T03,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T04,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T05,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T06,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T07,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T08,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T09,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T10,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T11,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T12,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T13,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T14,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T15,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T16,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T17,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T18,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T19,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T20,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T21,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Školski_nedelja_i_praznici_T22,Makova sedmica,1,,Linija_3_Smer_B,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Od_Radio_Subotica_Školski_nedelja_i_praznici_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Školski_nedelja_i_praznici,Linija_3_Smer_B_Od_Radio_Subotica_Školski_nedelja_i_praznici_T02,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T01,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T02,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T03,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T04,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T05,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T06,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T07,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T08,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T09,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T10,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T11,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T12,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T13,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T14,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T15,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T16,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T17,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T18,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T19,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T20,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T21,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Raspust_nedelja_i_praznici_T22,Bajski put,0,,Linija_3_Smer_A_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_A_Do_Radio_Subotica_Raspust_nedelja_i_praznici_T01,Radio Subotica,0,,Linija_3_Smer_A_Do_Radio_Subotica_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T01,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T02,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T03,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T04,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T05,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T06,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T07,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T08,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T09,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T10,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T11,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T12,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T13,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T14,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T15,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T16,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T17,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T18,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T19,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T20,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T21,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Raspust_nedelja_i_praznici_T22,Makova sedmica,1,,Linija_3_Smer_B_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_nedelja_i_praznici_T01,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
3,Raspust_nedelja_i_praznici,Linija_3_Smer_B_Od_Radio_Subotica_Raspust_nedelja_i_praznici_T02,Makova sedmica,1,,Linija_3_Smer_B_Od_Radio_Subotica_Raspust,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T01, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T02, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T03, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T04, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T05, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T06, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T07, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T08, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_radni_dan_T09, Lifka,0,,Linija_4_Smer_A,0,
4,radni_dan,Linija_4_Smer_A_Do_Subotica_-_Trans_radni_dan_T01,Suboticatrans,0,,Linija_4_Smer_A_Do_Subotica_-_Trans,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T01,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T02,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T03,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T04,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T05,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T06,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T07,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,radni_dan,Linija_4_Smer_B_radni_dan_T08,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_A_subota_T01, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T02, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T03, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T04, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T05, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T06, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_A_subota_T07, Lifka,0,,Linija_4_Smer_A,0,
4,subota,Linija_4_Smer_B_subota_T01,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T02,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T03,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T04,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T05,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T06,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,subota,Linija_4_Smer_B_subota_T07,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T01, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T02, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T03, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T04, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T05, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T06, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_A_nedelja_i_praznici_T07, Lifka,0,,Linija_4_Smer_A,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T01,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T02,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T03,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T04,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T05,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T06,Veliki Radanovac,1,,Linija_4_Smer_B,0,
4,nedelja_i_praznici,Linija_4_Smer_B_nedelja_i_praznici_T07,Veliki Radanovac,1,,Linija_4_Smer_B,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T01,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T02,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T03,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T04,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T05,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T06,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T07,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T08,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T09,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T10,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T11,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T12,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T13,Vikend naselje,0,,Linija_6_Smer_A,0,
